,ax,ay,az,gx,gy,gz,label,segment_ID,animal_ID,timestamp_ms
587,-5.96609,9.8165,-2.1684,-78.9634,102.012,-59.878,walking,2,fG1,5871
588,-5.59231,9.18874,-1.92161,-75.5488,83.5976,-54.939,walking,2,fG1,5881
589,-5.15384,8.65443,-2.19475,-73.9634,62.3171,-49.6951,walking,2,fG1,5891
590,-4.32721,8.37649,-2.54697,-74.6951,46.0366,-44.2073,walking,2,fG1,5901
591,-3.06451,8.71193,-2.61166,-84.2073,42.8049,-37.8659,walking,2,fG1,5911
592,-2.01985,9.20311,-2.58531,-103.476,55.122,-31.7073,walking,2,fG1,5921
593,-1.38011,9.67992,-3.11722,-125.915,68.2927,-25.8537,walking,2,fG1,5931
594,-1.32021,9.83806,-3.8552,-150.61,78.5976,-18.6585,walking,2,fG1,5941
595,-2.21632,9.55773,-4.17387,-167.073,82.439,-9.45122,walking,2,fG1,5951
596,-3.71383,8.95872,-3.92947,-167.988,72.9268,2.37805,walking,2,fG1,5961
597,-4.90945,8.39086,-3.70664,-157.317,55.061,15.4268,walking,2,fG1,5971
598,-5.69534,7.87093,-3.41912,-140.0,38.3537,28.2927,walking,2,fG1,5981
599,-6.09787,7.17129,-2.84887,-116.402,22.8049,38.9634,walking,2,fG1,5991
600,-6.31831,6.39977,-2.41758,-87.378,3.35366,45.3659,walking,2,fG1,6001
601,-6.20569,5.78879,-2.37925,-52.0122,-20.4878,47.378,walking,2,fG1,6011
602,-5.70972,5.55877,-2.50145,-20.4268,-42.9268,47.0122,walking,2,fG1,6021
603,-5.2353,5.70253,-2.85366,-0.426829,-57.0732,45.7927,walking,2,fG1,6031
604,-4.84715,5.88702,-3.0094,7.31707,-63.4146,42.7439,walking,2,fG1,6041
605,-4.68422,6.12423,-2.91835,7.68293,-63.5366,36.4634,walking,2,fG1,6051
606,-4.574,6.40456,-2.60447,7.5,-62.2561,27.0732,walking,2,fG1,6061
607,-4.12116,6.65614,-2.13725,8.47561,-58.8415,16.1585,walking,2,fG1,6071
608,-3.1891,6.75678,-1.76347,8.04878,-46.2805,5.4878,walking,2,fG1,6081
609,-2.14923,6.74001,-1.54064,3.41463,-20.6098,-3.71951,walking,2,fG1,6091
610,-1.49512,6.75678,-1.53585,-4.87805,12.6829,-12.1951,walking,2,fG1,6101
611,-1.53585,6.70646,-1.73711,-15.9756,42.8659,-21.0976,walking,2,fG1,6111
612,-2.55895,6.67531,-2.33612,-28.1098,62.1951,-31.2805,walking,2,fG1,6121
613,-4.4542,6.80709,-3.13879,-42.622,62.6829,-41.3415,walking,2,fG1,6131
614,-6.06433,7.76311,-3.74738,-51.0366,51.2805,-51.8293,walking,2,fG1,6141
615,-6.47644,8.77183,-2.61885,-56.1585,54.0244,-64.3293,walking,2,fG1,6151
616,-8.79819,9.85004,-3.12681,-77.2561,75.2439,-75.1829,walking,2,fG1,6161
617,-13.0535,11.1966,-5.4174,-84.0854,50.3659,-78.7805,walking,2,fG1,6171
618,-14.1269,11.7597,-4.59078,-60.8537,-24.939,-74.3293,walking,2,fG1,6181
619,-13.9209,11.913,-3.99656,-29.4512,-95.122,-71.0976,walking,2,fG1,6191
620,-13.0607,11.2397,-3.39516,27.439,-162.439,-63.2317,walking,2,fG1,6201
621,-9.91473,9.70868,-2.54218,107.073,-227.622,-44.6341,walking,2,fG1,6211
622,-5.63784,8.56577,-2.8872,171.646,-252.073,-21.8293,walking,2,fG1,6221
623,-2.22351,8.0051,-3.02617,195.122,-205.366,-5.73171,walking,2,fG1,6231
624,-1.60533,7.45642,-3.01659,178.415,-133.293,4.39024,walking,2,fG1,6241
625,-2.4104,6.87418,-3.66352,158.659,-90.8537,5.97561,walking,2,fG1,6251
626,-3.61799,6.96763,-4.55483,146.768,-102.256,2.13415,walking,2,fG1,6261
627,-3.86957,7.74394,-6.15777,147.5,-155.305,-1.46341,walking,2,fG1,6271
628,-2.40321,9.04977,-7.69841,149.634,-202.012,-1.21951,walking,2,fG1,6281
629,0.0191682,10.0657,-7.99312,125.976,-208.476,7.2561,walking,2,fG1,6291
630,1.48793,10.4586,-7.72237,84.3293,-171.402,18.8415,walking,2,fG1,6301
631,1.02789,10.1687,-6.52676,60.0,-114.512,26.5244,walking,2,fG1,6311
632,-0.251582,9.68951,-5.27843,59.5732,-71.8293,28.1098,walking,2,fG1,6321
633,-1.06144,9.45709,-5.02685,68.7195,-41.5854,24.5732,walking,2,fG1,6331
634,-1.32979,9.46428,-5.40063,66.1585,-5.91463,20.6707,walking,2,fG1,6341
635,-1.809,9.1504,-5.4797,50.122,37.6829,20.122,walking,2,fG1,6351
636,-2.77938,8.35253,-5.01727,33.0488,72.0122,23.2927,walking,2,fG1,6361
637,-3.83603,7.5882,-4.50691,25.7927,81.7683,28.5976,walking,2,fG1,6371
638,-4.36795,7.2863,-4.25533,23.4146,71.4634,34.878,walking,2,fG1,6381
639,-4.27929,7.64331,-3.94145,19.0244,59.8171,41.6463,walking,2,fG1,6391
640,-4.37513,8.11772,-3.39516,11.4634,55.5488,50.122,walking,2,fG1,6401
641,-4.71776,8.58255,-2.75782,12.3171,45.8537,61.7073,walking,2,fG1,6411
642,-5.01966,9.1504,-2.03422,26.4024,18.5976,78.4756,walking,2,fG1,6421
643,-5.1203,9.6344,-1.42803,47.378,-22.439,99.7561,walking,2,fG1,6431
644,-4.75131,9.86921,-1.33698,62.8049,-54.1463,119.024,walking,2,fG1,6441
645,-4.66984,9.82129,-1.32021,58.4146,-52.561,127.5,walking,2,fG1,6451
646,-5.13707,9.42834,-1.34177,50.6707,-29.2073,122.988,walking,2,fG1,6461
647,-5.74326,8.95393,-1.46397,45.4878,-6.40244,109.024,walking,2,fG1,6471
648,-6.16256,8.39086,-2.02464,42.8659,7.80488,90.4878,walking,2,fG1,6481
649,-6.21288,7.77029,-2.61885,41.3415,14.2683,70.8537,walking,2,fG1,6491
650,-5.95411,7.01794,-3.10045,36.5854,17.6829,53.0488,walking,2,fG1,6501
651,-5.64263,6.15538,-3.11483,29.878,18.1098,38.2927,walking,2,fG1,6511
652,-5.24249,5.36469,-3.03815,24.7561,11.5854,26.7073,walking,2,fG1,6521
653,-4.91184,4.79204,-3.05253,22.561,-2.0122,18.3537,walking,2,fG1,6531
654,-4.44701,4.66266,-3.05013,17.8659,-17.9268,12.439,walking,2,fG1,6541
655,-4.12834,4.62911,-3.0693,9.87805,-34.1463,8.78049,walking,2,fG1,6551
656,-4.01813,4.78246,-3.1915,6.34146,-56.7073,8.10976,walking,2,fG1,6561
657,-3.7929,5.05321,-3.41673,8.84146,-89.7561,11.7073,walking,2,fG1,6571
658,-3.62758,5.41501,-3.46465,10.4878,-122.683,16.8293,walking,2,fG1,6581
659,-3.85759,5.70492,-3.66831,9.08537,-140.427,16.7683,walking,2,fG1,6591
660,-4.16428,6.05954,-3.91749,15.7927,-144.146,8.35366,walking,2,fG1,6601
661,-4.09001,6.93648,-4.08042,23.1707,-138.963,-5.12195,walking,2,fG1,6611
662,-4.3967,8.39566,-4.76808,16.4634,-118.841,-21.7683,walking,2,fG1,6621
663,-5.87265,9.90994,-6.12423,-0.182927,-96.5244,-42.561,walking,2,fG1,6631
664,-6.9844,11.3691,-7.88291,-6.70732,-93.3537,-68.1707,walking,2,fG1,6641
665,-6.83585,13.6693,-8.15605,-19.5732,-75.5488,-97.5,walking,2,fG1,6651
666,-7.00117,14.6181,-8.06021,-53.5976,-17.1341,-130.427,walking,2,fG1,6661
667,-6.39977,13.5136,-7.05628,-58.5976,39.3902,-148.415,walking,2,fG1,6671
668,-4.92382,11.695,-4.14512,-44.2683,82.0732,-145.061,walking,2,fG1,6681
669,-3.74977,9.52897,-2.52061,-16.9512,94.939,-120.793,walking,2,fG1,6691
670,-2.48228,8.13928,-2.16361,27.8049,82.622,-84.3902,walking,2,fG1,6701
671,-1.31302,7.45162,-2.6476,62.1341,68.7195,-47.6829,walking,2,fG1,6711
672,-0.982368,7.31745,-2.96148,75.6098,58.1707,-20.3659,walking,2,fG1,6721
673,-1.30104,8.04584,-3.62278,72.622,47.622,-7.86585,walking,2,fG1,6731
674,-1.91921,9.78535,-3.05013,67.7439,50.4878,-15.3049,walking,2,fG1,6741
675,-1.70357,11.1343,-2.70511,43.2927,55.6707,-27.0732,walking,2,fG1,6751
676,-1.44001,12.4377,-3.66831,1.52439,86.4024,-34.0854,walking,2,fG1,6761
677,-3.08368,12.5384,-4.62911,-37.5,121.524,-37.8049,walking,2,fG1,6771
678,-4.26731,12.2005,-4.32242,-64.6951,139.146,-40.122,walking,2,fG1,6781
679,-4.59557,11.453,-4.35836,-86.4024,144.024,-39.2683,walking,2,fG1,6791
680,-4.5764,10.739,-3.84561,-98.8415,147.744,-34.1463,walking,2,fG1,6801
681,-4.52608,10.2646,-3.11003,-110.793,155.0,-25.9146,walking,2,fG1,6811
682,-4.48295,9.51939,-2.71948,-119.939,163.598,-17.9878,walking,2,fG1,6821
683,-4.54765,8.73829,-2.42238,-122.073,167.378,-12.0732,walking,2,fG1,6831
684,-4.53327,8.46514,-2.26664,-116.585,161.341,-8.04878,walking,2,fG1,6841
685,-4.37274,8.54181,-2.59968,-111.646,147.866,-3.23171,walking,2,fG1,6851
686,-4.38711,8.50348,-2.99503,-110.976,135.915,2.7439,walking,2,fG1,6861
687,-4.64588,8.30461,-2.78418,-111.341,118.354,11.2195,walking,2,fG1,6871
688,-5.28562,7.96916,-2.57572,-109.573,96.4634,19.878,walking,2,fG1,6881
689,-5.98047,7.60018,-2.4056,-100.854,68.3537,27.9268,walking,2,fG1,6891
690,-6.41175,7.27192,-2.43675,-88.9024,36.7073,34.6341,walking,2,fG1,6901
691,-6.6825,6.96044,-2.34331,-75.7927,6.09756,40.0,walking,2,fG1,6911
692,-6.78793,6.52197,-2.24028,-61.5854,-23.2317,44.5732,walking,2,fG1,6921
693,-6.59864,6.10985,-2.07016,-44.8171,-49.5122,47.8049,walking,2,fG1,6931
694,-5.97328,5.88463,-1.77785,-26.1585,-69.6951,49.939,walking,2,fG1,6941
695,-5.25447,5.90859,-1.77306,-11.4024,-82.622,51.2805,walking,2,fG1,6951
696,-4.71058,6.141,-2.08933,-7.2561,-88.1098,51.0366,walking,2,fG1,6961
697,-4.09959,6.36383,-2.41279,-12.8659,-87.2561,47.5,walking,2,fG1,6971
698,-3.08847,6.45967,-2.37925,-25.3049,-77.622,40.122,walking,2,fG1,6981
699,-2.00068,6.38539,-2.00547,-39.7561,-54.7561,29.939,walking,2,fG1,6991
700,-1.30823,6.24403,-1.58856,-51.4634,-24.8171,17.0122,walking,2,fG1,7001
701,-1.48314,6.07152,-1.83775,-58.4146,-0.487805,3.90244,walking,2,fG1,7011
702,-2.60447,6.13142,-2.55416,-63.8415,12.561,-8.04878,walking,2,fG1,7021
703,-4.22898,6.54832,-3.27296,-65.8537,17.0122,-21.8293,walking,2,fG1,7031
704,-5.72889,7.43964,-3.58445,-70.8537,12.5,-39.2683,walking,2,fG1,7041
705,-6.02839,8.09376,-3.52455,-80.6707,17.378,-57.1951,walking,2,fG1,7051
706,-8.13928,9.33969,-3.76415,-100.366,47.8659,-78.1707,walking,2,fG1,7061
707,-13.5136,11.453,-6.91492,-119.634,28.5976,-96.8902,walking,2,fG1,7071
708,-16.6691,13.4057,-7.84936,-87.561,-56.2805,-105.488,walking,2,fG1,7081
709,-15.67,13.9017,-5.58512,-14.939,-140.61,-101.585,walking,2,fG1,7091
710,-11.7716,12.155,-2.91835,63.5366,-200.244,-83.5366,walking,2,fG1,7101
711,-6.55312,9.42355,-0.606193,135.427,-222.073,-57.2561,walking,2,fG1,7111
712,-2.5877,7.60976,-0.479204,177.012,-189.329,-33.9024,walking,2,fG1,7121
713,-1.23874,7.14254,-1.27468,190.549,-123.232,-15.9146,walking,2,fG1,7131
714,-1.73711,7.30547,-2.62604,182.622,-69.5732,-5.12195,walking,2,fG1,7141
715,-3.27776,7.96198,-4.26012,161.646,-59.2683,-1.64634,walking,2,fG1,7151
716,-4.84236,8.95393,-6.32549,137.988,-100.793,-2.19512,walking,2,fG1,7161
717,-4.89747,9.83806,-8.40045,140.61,-168.293,-5.54878,walking,2,fG1,7171
718,-2.21871,10.2933,-8.93236,143.171,-210.366,-3.65854,walking,2,fG1,7181
719,0.872151,10.485,-7.67685,113.598,-201.098,8.78049,walking,2,fG1,7191
720,2.18517,10.1088,-6.30872,74.7561,-143.293,23.1098,walking,2,fG1,7201
721,1.17645,9.26541,-4.59557,61.8293,-80.7317,32.8049,walking,2,fG1,7211
722,-0.352215,8.76464,-3.72342,70.5488,-44.4512,35.3049,walking,2,fG1,7221
723,-1.27947,8.9707,-4.52129,80.9756,-26.0976,31.3415,walking,2,fG1,7231
724,-1.61731,9.47626,-5.37667,73.9634,-1.58537,26.2805,walking,2,fG1,7241
725,-2.18517,9.57689,-5.62106,50.3659,30.4268,24.0854,walking,2,fG1,7251
726,-3.17473,9.24385,-5.45095,27.561,53.4146,25.061,walking,2,fG1,7261
727,-3.80488,9.07133,-4.92622,14.3902,50.061,30.9146,walking,2,fG1,7271
728,-3.85999,9.2103,-4.04688,7.13415,28.7805,41.7073,walking,2,fG1,7281
729,-3.41433,9.50741,-3.02857,3.04878,6.46341,58.0488,walking,2,fG1,7291
730,-3.09566,9.62961,-1.69878,10.061,-16.2805,81.5244,walking,2,fG1,7301
731,-2.98784,9.59606,-0.46962,31.7683,-46.7683,111.463,walking,2,fG1,7311
732,-2.65,9.59127,-0.0575045,50.5488,-68.2317,139.207,walking,2,fG1,7321
733,-2.92794,9.55054,-0.603797,51.9512,-56.4634,153.72,walking,2,fG1,7331
734,-3.82884,9.50981,-1.40646,45.4268,-25.1829,151.89,walking,2,fG1,7341
735,-4.60515,9.42834,-2.14204,31.6463,6.76829,137.927,walking,2,fG1,7351
736,-5.27364,9.00904,-3.01659,17.1341,35.4878,116.707,walking,2,fG1,7361
737,-5.62106,8.29982,-3.63476,4.08537,56.1585,94.0244,walking,2,fG1,7371
738,-5.82473,7.08982,-3.92708,-5.54878,64.3293,73.1098,walking,2,fG1,7381
739,-5.70253,5.75764,-3.98219,-3.53659,57.9878,55.6707,walking,2,fG1,7391
740,-5.14665,4.79444,-3.60361,2.0122,43.3537,42.1341,walking,2,fG1,7401
741,-4.5764,4.20022,-3.52694,5.85366,29.8171,31.3415,walking,2,fG1,7411
742,-4.22658,3.81926,-3.57007,11.5854,21.0366,21.9512,walking,2,fG1,7421
743,-4.16189,3.56528,-3.68029,18.7195,12.0122,14.2073,walking,2,fG1,7431
744,-4.30086,3.45267,-3.7929,30.3659,-3.59756,8.47561,walking,2,fG1,7441
745,-4.35597,3.6731,-4.21939,45.5488,-30.061,6.40244,walking,2,fG1,7451
746,-4.09959,4.69141,-4.64109,53.0488,-64.3293,10.0,walking,2,fG1,7461
747,-4.97893,6.12423,-5.99484,31.6463,-78.5976,10.7317,walking,2,fG1,7471
748,-7.11618,7.16889,-7.91406,29.939,-93.6585,-0.365854,walking,2,fG1,7481
749,-7.81821,9.25822,-8.7886,36.7073,-147.622,-15.1829,walking,2,fG1,7491
750,-7.45162,12.8547,-8.66641,22.9878,-174.634,-37.439,walking,2,fG1,7501
751,-7.85895,15.9934,-10.6383,-21.5244,-136.951,-69.4512,walking,2,fG1,7511
752,-6.36143,15.3848,-8.63047,-58.4146,-42.9878,-100.793,walking,2,fG1,7521
753,-4.59796,12.373,-2.95669,-61.6463,80.7317,-123.841,walking,2,fG1,7531
754,-4.73933,8.84611,-1.15967,-38.5366,164.756,-129.634,walking,2,fG1,7541
755,-4.74891,6.87658,-0.831419,34.5732,182.317,-125.549,walking,2,fG1,7551
756,-3.491,6.93888,-1.4472,88.6585,169.268,-117.134,walking,2,fG1,7561
757,-2.12287,7.93562,-2.65719,118.476,156.402,-110.0,walking,2,fG1,7571
758,-0.462432,9.94828,-2.07016,129.756,150.488,-106.341,walking,2,fG1,7581
759,-0.0958408,12.0208,-2.22351,89.4512,143.11,-97.1341,walking,2,fG1,7591
760,-0.9033,13.7364,-2.43196,34.0244,137.683,-85.3049,walking,2,fG1,7601
761,-1.56221,14.0622,-1.49991,-18.3537,135.427,-74.0854,walking,2,fG1,7611
762,-3.08847,13.3051,-0.922468,-52.7439,126.159,-65.1829,walking,2,fG1,7621
763,-4.31523,12.615,-1.07821,-66.5244,109.878,-58.6585,walking,2,fG1,7631
764,-4.83757,11.9849,-1.84014,-76.1585,99.4512,-53.7805,walking,2,fG1,7641
765,-4.83038,10.8108,-2.21632,-88.3537,94.7561,-49.0854,walking,2,fG1,7651
766,-4.88788,9.14321,-2.31216,-98.4146,81.3415,-43.3537,walking,2,fG1,7661
767,-4.77048,7.98354,-2.7123,-103.049,60.0,-37.439,walking,2,fG1,7671
768,-4.08761,7.43964,-2.84168,-106.646,43.9024,-31.7073,walking,2,fG1,7681
769,-3.34005,7.38214,-2.99742,-116.28,35.7927,-25.7927,walking,2,fG1,7691
770,-2.9495,7.79425,-3.33526,-131.829,32.8659,-20.4268,walking,2,fG1,7701
771,-2.92075,8.4292,-3.9151,-151.707,31.8293,-15.3049,walking,2,fG1,7711
772,-2.84408,8.94674,-4.33201,-167.866,30.9146,-9.69512,walking,2,fG1,7721
773,-2.92554,9.35406,-4.13074,-176.646,30.9756,-3.53659,walking,2,fG1,7731
774,-3.65154,9.29896,-3.76175,-173.72,28.1707,3.78049,walking,2,fG1,7741
775,-4.60994,8.88444,-3.20348,-153.476,17.0732,12.2561,walking,2,fG1,7751
776,-5.14186,8.23512,-2.90398,-123.171,2.31707,22.2561,walking,2,fG1,7761
777,-5.21614,7.54267,-2.86085,-89.2073,-7.13415,32.6829,walking,2,fG1,7771
778,-5.23291,6.96044,-2.82251,-58.9634,-9.20732,42.8659,walking,2,fG1,7781
779,-5.30719,6.30872,-2.97825,-36.1585,-9.5122,51.1585,walking,2,fG1,7791
780,-5.43897,5.51324,-2.80095,-13.1098,-15.6707,55.7927,walking,2,fG1,7801
781,-5.46532,4.9981,-2.76022,10.1829,-32.2561,55.7927,walking,2,fG1,7811
782,-5.14426,5.10113,-3.08607,25.9756,-49.5732,52.0732,walking,2,fG1,7821
783,-4.84475,5.5995,-3.58205,26.4634,-56.5854,45.5488,walking,2,fG1,7831
784,-4.82319,6.15538,-3.51496,20.4268,-56.3415,36.0976,walking,2,fG1,7841
785,-4.78485,6.73521,-2.64521,17.9268,-53.2317,22.622,walking,2,fG1,7851
786,-4.0948,7.32703,-1.61492,21.4024,-46.5854,5.67073,walking,2,fG1,7861
787,-2.59249,7.95718,-1.07821,22.439,-23.0488,-10.9146,walking,2,fG1,7871
788,-0.9033,8.83173,-0.929656,15.7927,26.5244,-27.5,walking,2,fG1,7881
789,-0.613381,9.35646,-1.30823,-0.54878,84.939,-45.3049,walking,2,fG1,7891
790,-2.67396,8.87965,-2.32893,-28.3537,114.878,-58.5366,walking,2,fG1,7901
791,-4.59078,7.96916,-4.32961,-64.878,104.756,-62.439,walking,2,fG1,7911
792,-5.14665,7.76071,-3.76415,-87.378,102.988,-67.5,walking,2,fG1,7921
793,-6.04756,7.33422,-2.28341,-110.732,114.512,-74.5732,walking,2,fG1,7931
794,-8.88444,7.13535,-3.54851,-124.085,103.049,-75.7317,walking,2,fG1,7941
795,-11.5177,8.10334,-4.47097,-104.085,51.2195,-71.0976,walking,2,fG1,7951
796,-12.1622,8.63765,-3.64914,-75.8537,-12.622,-66.3415,walking,2,fG1,7961
797,-12.5,8.43878,-3.03097,-34.5732,-70.3659,-66.7683,walking,2,fG1,7971
798,-11.9274,8.36211,-2.23309,40.5488,-145.61,-63.1707,walking,2,fG1,7981
799,-9.73743,8.90122,-2.06537,115.0,-215.976,-50.4268,walking,2,fG1,7991
800,-6.66333,9.42834,-3.249,160.793,-240.061,-33.5366,walking,2,fG1,8001
801,-3.74977,10.013,-3.66831,178.232,-203.902,-21.4024,walking,2,fG1,8011
802,-2.27143,10.4203,-3.25619,166.463,-136.524,-15.2439,walking,2,fG1,8021
803,-2.25226,10.2909,-3.7905,138.171,-81.4634,-15.3659,walking,2,fG1,8031
804,-2.87762,9.69669,-4.97174,110.366,-62.9878,-19.0854,walking,2,fG1,8041
805,-3.11722,9.06175,-5.81514,83.3537,-71.8293,-22.0122,walking,2,fG1,8051
806,-2.60208,8.8509,-5.9613,57.1341,-85.9146,-20.4268,walking,2,fG1,8061
807,-2.08693,8.7287,-5.40303,28.9024,-94.2073,-11.1585,walking,2,fG1,8071
808,-2.19715,8.45556,-4.80402,8.84146,-100.488,2.19512,walking,2,fG1,8081
809,-2.38164,8.29742,-4.33201,9.02439,-104.329,12.622,walking,2,fG1,8091
810,-2.31935,8.4268,-4.19783,25.7317,-95.3659,17.7439,walking,2,fG1,8101
811,-2.26664,8.6688,-4.12116,45.5488,-68.2317,18.7195,walking,2,fG1,8111
812,-2.47749,8.96351,-4.18345,63.9024,-35.061,18.6585,walking,2,fG1,8121
813,-3.10045,9.08092,-4.6387,79.2683,-4.69512,17.9878,walking,2,fG1,8131
814,-3.60841,8.95872,-5.17061,86.5854,16.1585,17.9878,walking,2,fG1,8141
815,-3.86478,8.52504,-5.28323,84.4512,24.1463,20.0,walking,2,fG1,8151
816,-3.89833,8.03386,-5.03164,72.9878,20.9146,24.5122,walking,2,fG1,8161
817,-3.80248,7.61695,-4.43264,59.1463,12.439,30.6098,walking,2,fG1,8171
818,-3.71623,7.35339,-3.91749,46.3415,5.42683,36.0976,walking,2,fG1,8181
819,-3.83603,7.39412,-3.54132,37.0122,5.06098,38.2317,walking,2,fG1,8191
820,-4.04688,7.85655,-3.23942,32.3171,8.35366,37.1341,walking,2,fG1,8201
821,-4.22179,8.63526,-2.96148,29.7561,10.061,36.2805,walking,2,fG1,8211
822,-4.28169,9.41396,-2.82251,31.9512,6.28049,38.6585,walking,2,fG1,8221
823,-3.96541,10.1831,-2.14204,34.7561,-3.41463,47.1951,walking,2,fG1,8231
824,-3.5533,10.7318,-1.27947,34.4512,-17.378,62.9268,walking,2,fG1,8241
825,-3.54851,10.9594,-0.797875,32.6829,-34.5122,82.7439,walking,2,fG1,8251
826,-4.11636,10.7414,-1.09259,26.1585,-43.2317,97.9878,walking,2,fG1,8261
827,-4.70099,10.2622,-1.567,15.9756,-37.1951,102.256,walking,2,fG1,8271
828,-4.97653,9.5721,-1.73951,4.57317,-19.2683,95.7317,walking,2,fG1,8281
829,-5.21853,8.71912,-1.99349,-6.70732,4.20732,81.5854,walking,2,fG1,8291
830,-5.4198,7.84457,-2.55655,-14.3293,23.2317,64.4512,walking,2,fG1,8301
831,-5.58752,7.0419,-3.05732,-21.5244,32.1951,48.9024,walking,2,fG1,8311
832,-5.68576,6.33747,-3.57726,-26.5854,31.2805,36.5854,walking,2,fG1,8321
833,-5.73128,5.87504,-3.74977,-29.3902,24.1463,27.2561,walking,2,fG1,8331
834,-6.00922,5.56356,-4.06365,-30.5488,11.7683,20.1829,walking,2,fG1,8341
835,-6.33268,5.42219,-4.56682,-22.3171,-9.02439,15.2439,walking,2,fG1,8351
836,-6.24163,5.4773,-4.73214,-8.59756,-34.1463,12.6829,walking,2,fG1,8361
837,-5.74566,5.47251,-4.6962,5.30488,-51.8293,10.9146,walking,2,fG1,8371
838,-5.20895,5.31917,-4.217,21.7073,-57.5,7.56098,walking,2,fG1,8381
839,-4.76089,5.13228,-3.9127,40.061,-59.4512,2.56098,walking,2,fG1,8391
840,-4.36795,5.23051,-3.94864,57.0122,-64.0854,-3.65854,walking,2,fG1,8401
841,-3.95583,5.5971,-4.1523,67.2561,-69.6951,-10.7927,walking,2,fG1,8411
842,-3.54851,6.09787,-4.53806,65.8537,-74.6341,-18.0488,walking,2,fG1,8421
843,-3.22984,6.64177,-4.79923,54.878,-76.7073,-25.2439,walking,2,fG1,8431
844,-2.93033,7.1042,-4.78006,38.8415,-77.8049,-31.7073,walking,2,fG1,8441
845,-2.74584,7.46121,-4.52129,19.8171,-75.4878,-38.3537,walking,2,fG1,8451
846,-2.7674,7.77509,-4.1523,3.29268,-62.3171,-47.9878,walking,2,fG1,8461
847,-3.06691,8.36211,-4.29367,-5.60976,-39.8171,-60.9146,walking,2,fG1,8471
848,-3.84082,9.37323,-5.04602,-14.2683,-15.1829,-76.6463,walking,2,fG1,8481
849,-4.84955,10.0034,-5.91577,-22.0732,0.304878,-92.9268,walking,2,fG1,8491
850,-5.21614,9.57689,-6.51238,4.08537,2.07317,-106.89,walking,2,fG1,8501
851,-3.68268,10.6479,-4.70818,42.5,-35.4268,-97.9268,walking,2,fG1,8511
852,-1.8665,11.8172,-5.09154,33.1707,-41.2805,-78.1098,walking,2,fG1,8521
853,-1.87129,12.1814,-5.97807,11.8293,-7.68293,-65.0,walking,2,fG1,8531
854,-2.08214,12.433,-4.79923,-15.4268,30.1829,-59.6951,walking,2,fG1,8541
855,-2.64041,12.4689,-3.98698,-50.4878,79.5122,-61.8902,walking,2,fG1,8551
856,-3.46944,11.7309,-3.81446,-77.378,131.159,-65.1829,walking,2,fG1,8561
857,-4.19064,10.37,-3.17712,-84.8171,173.841,-64.878,walking,2,fG1,8571
858,-5.01487,9.01143,-2.92075,-84.5122,197.134,-60.7317,walking,2,fG1,8581
859,-5.81993,7.99552,-3.33526,-78.5366,199.024,-56.4634,walking,2,fG1,8591
860,-6.22007,7.22161,-3.59163,-71.3415,186.89,-55.6707,walking,2,fG1,8601
861,-6.15777,6.41894,-3.4335,-64.2073,168.476,-58.1707,walking,2,fG1,8611
862,-5.92296,5.73847,-3.03097,-55.2439,147.561,-62.3171,walking,2,fG1,8621
863,-5.83671,5.36948,-2.83449,-44.0854,125.488,-64.6951,walking,2,fG1,8631
864,-5.89181,5.45813,-2.81532,-32.0122,104.878,-63.2927,walking,2,fG1,8641
865,-6.13381,5.96849,-3.39277,-22.1951,87.2561,-58.5976,walking,2,fG1,8651
866,-6.59624,6.84543,-3.99896,-18.5976,71.2805,-54.0244,walking,2,fG1,8661
867,-6.93648,7.54267,-3.95583,-19.3902,54.8171,-52.561,walking,2,fG1,8671
868,-7.20244,8.11053,-3.78332,-18.1098,39.4512,-54.4512,walking,2,fG1,8681
869,-7.15452,8.61849,-3.59643,-15.0,25.9146,-56.5854,walking,2,fG1,8691
870,-6.84543,8.7886,-3.38797,-16.0976,15.9146,-56.8293,walking,2,fG1,8701
871,-6.3806,8.6113,-3.00701,-20.5488,12.1951,-55.4268,walking,2,fG1,8711
872,-5.90619,8.16085,-2.55655,-22.1341,15.2439,-53.2927,walking,2,fG1,8721
873,-5.30719,7.82061,-2.33612,-21.9512,20.9756,-49.3902,walking,2,fG1,8731
874,-4.71776,7.72477,-2.55655,-25.6707,31.1585,-43.1707,walking,2,fG1,8741
875,-4.20981,7.99073,-2.73626,-34.5122,42.622,-35.1829,walking,2,fG1,8751
876,-3.72821,8.29263,-3.16754,-51.0366,54.5122,-27.0122,walking,2,fG1,8761
877,-3.52215,8.62328,-3.17233,-71.2805,67.6829,-21.1585,walking,2,fG1,8771
878,-4.04927,8.95632,-3.14118,-91.6463,75.7927,-18.2927,walking,2,fG1,8781
879,-4.89986,9.34208,-3.25859,-109.329,77.378,-18.4756,walking,2,fG1,8791
880,-5.48209,9.43074,-3.20348,-123.78,81.6463,-20.6707,walking,2,fG1,8801
881,-6.01401,8.98028,-2.81293,-135.366,91.2805,-22.3171,walking,2,fG1,8811
882,-6.59624,7.97156,-2.34091,-139.146,98.0488,-20.8537,walking,2,fG1,8821
883,-7.12576,6.60104,-2.03422,-132.012,95.3659,-13.6585,walking,2,fG1,8831
884,-7.45642,5.47011,-2.08454,-115.0,82.0122,-1.40244,walking,2,fG1,8841
885,-7.6457,4.68662,-2.2882,-92.1341,58.2317,13.2317,walking,2,fG1,8851
